Steppingstone sampler:
        No Stones:                  100
        Start It:                   1010001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	7500	-6.568377	-6.568377
1	0.950747	7500	-6.468327	-13.036704
2	0.926679	7500	-6.388916	-19.425620
3	0.902980	7500	-6.299518	-25.725138
4	0.879648	7500	-6.218351	-31.943490
5	0.856682	7500	-6.127069	-38.070558
6	0.834079	7500	-6.050975	-44.121533
7	0.811838	7500	-5.936687	-50.058221
8	0.789957	7500	-5.844731	-55.902951
9	0.768433	7500	-5.778788	-61.681740
10	0.747266	7500	-5.688421	-67.370161
11	0.726452	7500	-5.609208	-72.979368
12	0.705989	7500	-5.530242	-78.509610
13	0.685877	7500	-5.431262	-83.940872
14	0.666112	7500	-5.338655	-89.279527
15	0.646693	7500	-5.269413	-94.548940
16	0.627618	7500	-5.166501	-99.715440
17	0.608884	7500	-5.123008	-104.838449
18	0.590490	7500	-5.057642	-109.896090
19	0.572433	7500	-4.961232	-114.857322
20	0.554712	7500	-4.866526	-119.723848
21	0.537324	7500	-4.798934	-124.522782
22	0.520268	7500	-4.715124	-129.237907
23	0.503540	7500	-4.630371	-133.868278
24	0.487139	7500	-4.543593	-138.411871
25	0.471063	7500	-4.484320	-142.896191
26	0.455310	7500	-4.410555	-147.306747
27	0.439877	7500	-4.357149	-151.663896
28	0.424762	7500	-4.272105	-155.936000
29	0.409963	7500	-4.183555	-160.119555
30	0.395478	7500	-4.125551	-164.245106
31	0.381305	7500	-4.061589	-168.306695
32	0.367440	7500	-3.987765	-172.294460
33	0.353883	7500	-3.905352	-176.199811
34	0.340630	7500	-3.833287	-180.033099
35	0.327680	7500	-3.771882	-183.804981
36	0.315030	7500	-3.700428	-187.505408
37	0.302677	7500	-3.629597	-191.135005
38	0.290619	7500	-3.549937	-194.684942
39	0.278855	7500	-3.482615	-198.167558
40	0.267381	7500	-3.415160	-201.582718
41	0.256195	7500	-3.353170	-204.935888
42	0.245294	7500	-3.291530	-208.227417
43	0.234677	7500	-3.215276	-211.442694
44	0.224340	7500	-3.167409	-214.610102
45	0.214281	7500	-3.091310	-217.701412
46	0.204498	7500	-3.033715	-220.735127
47	0.194988	7500	-2.970166	-223.705294
48	0.185749	7500	-2.893562	-226.598856
49	0.176777	7500	-2.830966	-229.429822
50	0.168070	7500	-2.753882	-232.183704
51	0.159626	7500	-2.705393	-234.889097
52	0.151441	7500	-2.650407	-237.539504
53	0.143514	7500	-2.573670	-240.113174
54	0.135841	7500	-2.512692	-242.625865
55	0.128420	7500	-2.456685	-245.082551
56	0.121247	7500	-2.387986	-247.470537
57	0.114320	7500	-2.332589	-249.803126
58	0.107637	7500	-2.255616	-252.058742
59	0.101193	7500	-2.201049	-254.259790
60	0.094986	7500	-2.118817	-256.378607
61	0.089014	7500	-2.087095	-258.465703
62	0.083273	7500	-2.003388	-260.469091
63	0.077760	7500	-1.936604	-262.405695
64	0.072472	7500	-1.867500	-264.273195
65	0.067406	7500	-1.812327	-266.085522
66	0.062558	7500	-1.741605	-267.827127
67	0.057926	7500	-1.688979	-269.516106
68	0.053506	7500	-1.622654	-271.138760
69	0.049295	7500	-1.564174	-272.702934
70	0.045289	7500	-1.492420	-274.195354
71	0.041485	7500	-1.441662	-275.637016
72	0.037880	7500	-1.352100	-276.989115
73	0.034469	7500	-1.310835	-278.299950
74	0.031250	7500	-1.236260	-279.536210
75	0.028218	7500	-1.176032	-280.712242
76	0.025370	7500	-1.117124	-281.829367
77	0.022702	7500	-1.045733	-282.875099
78	0.020209	7500	-0.980132	-283.855232
79	0.017889	7500	-0.934010	-284.789242
80	0.015736	7500	-0.871151	-285.660393
81	0.013746	7500	-0.805264	-286.465657
82	0.011916	7500	-0.752179	-287.217835
83	0.010240	7500	-0.678638	-287.896473
84	0.008714	7500	-0.624894	-288.521367
85	0.007334	7500	-0.576876	-289.098243
86	0.006093	7500	-0.519992	-289.618235
87	0.004988	7500	-0.467654	-290.085889
88	0.004013	7500	-0.405923	-290.491812
89	0.003162	7500	-0.357981	-290.849793
90	0.002430	7500	-0.305256	-291.155049
91	0.001810	7500	-0.262030	-291.417080
92	0.001296	7500	-0.217758	-291.634838
93	0.000882	7500	-0.178787	-291.813625
94	0.000559	7500	-0.136960	-291.950585
95	0.000320	7500	-0.102727	-292.053312
96	0.000156	7500	-0.069668	-292.122980
97	0.000057	7500	-0.042283	-292.165263
98	0.000010	7500	-0.019834	-292.185097
99	0.000000	7500	-0.004306	-292.189403
Log marginal likelihood:	-292.189403
