Steppingstone sampler:
        No Stones:                  100
        Start It:                   1010001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	7500	-7.525192	-7.525192
1	0.950747	7500	-7.422180	-14.947373
2	0.926679	7500	-7.331363	-22.278735
3	0.902980	7500	-7.194418	-29.473154
4	0.879648	7500	-7.109491	-36.582645
5	0.856682	7500	-6.989456	-43.572101
6	0.834079	7500	-6.912950	-50.485051
7	0.811838	7500	-6.796703	-57.281755
8	0.789957	7500	-6.688372	-63.970127
9	0.768433	7500	-6.569163	-70.539290
10	0.747266	7500	-6.532912	-77.072202
11	0.726452	7500	-6.416926	-83.489128
12	0.705989	7500	-6.268946	-89.758074
13	0.685877	7500	-6.235145	-95.993219
14	0.666112	7500	-6.121781	-102.115000
15	0.646693	7500	-6.003154	-108.118155
16	0.627618	7500	-5.949144	-114.067299
17	0.608884	7500	-5.834352	-119.901651
18	0.590490	7500	-5.734276	-125.635927
19	0.572433	7500	-5.656159	-131.292086
20	0.554712	7500	-5.550164	-136.842250
21	0.537324	7500	-5.441922	-142.284173
22	0.520268	7500	-5.336462	-147.620634
23	0.503540	7500	-5.262086	-152.882720
24	0.487139	7500	-5.164938	-158.047659
25	0.471063	7500	-5.088606	-163.136264
26	0.455310	7500	-5.045979	-168.182243
27	0.439877	7500	-4.943597	-173.125840
28	0.424762	7500	-4.830565	-177.956405
29	0.409963	7500	-4.745813	-182.702218
30	0.395478	7500	-4.675334	-187.377552
31	0.381305	7500	-4.560896	-191.938448
32	0.367440	7500	-4.485537	-196.423986
33	0.353883	7500	-4.410069	-200.834054
34	0.340630	7500	-4.287569	-205.121623
35	0.327680	7500	-4.249154	-209.370777
36	0.315030	7500	-4.186963	-213.557741
37	0.302677	7500	-4.083681	-217.641421
38	0.290619	7500	-4.006850	-221.648272
39	0.278855	7500	-3.941742	-225.590014
40	0.267381	7500	-3.855555	-229.445569
41	0.256195	7500	-3.784719	-233.230289
42	0.245294	7500	-3.676086	-236.906375
43	0.234677	7500	-3.654289	-240.560664
44	0.224340	7500	-3.540585	-244.101249
45	0.214281	7500	-3.492185	-247.593434
46	0.204498	7500	-3.395427	-250.988861
47	0.194988	7500	-3.318321	-254.307182
48	0.185749	7500	-3.245475	-257.552657
49	0.176777	7500	-3.188172	-260.740829
50	0.168070	7500	-3.088610	-263.829438
51	0.159626	7500	-3.038904	-266.868342
52	0.151441	7500	-2.954492	-269.822834
53	0.143514	7500	-2.889314	-272.712147
54	0.135841	7500	-2.804714	-275.516861
55	0.128420	7500	-2.740184	-278.257045
56	0.121247	7500	-2.663320	-280.920365
57	0.114320	7500	-2.593839	-283.514204
58	0.107637	7500	-2.516571	-286.030775
59	0.101193	7500	-2.448335	-288.479110
60	0.094986	7500	-2.371710	-290.850820
61	0.089014	7500	-2.298450	-293.149270
62	0.083273	7500	-2.217789	-295.367059
63	0.077760	7500	-2.158187	-297.525246
64	0.072472	7500	-2.074305	-299.599551
65	0.067406	7500	-2.015885	-301.615437
66	0.062558	7500	-1.936041	-303.551478
67	0.057926	7500	-1.862835	-305.414313
68	0.053506	7500	-1.794416	-307.208729
69	0.049295	7500	-1.735297	-308.944026
70	0.045289	7500	-1.666338	-310.610365
71	0.041485	7500	-1.591664	-312.202029
72	0.037880	7500	-1.530065	-313.732093
73	0.034469	7500	-1.449922	-315.182015
74	0.031250	7500	-1.376063	-316.558078
75	0.028218	7500	-1.306287	-317.864366
76	0.025370	7500	-1.234015	-319.098381
77	0.022702	7500	-1.165472	-320.263853
78	0.020209	7500	-1.101605	-321.365459
79	0.017889	7500	-1.043434	-322.408893
80	0.015736	7500	-0.961511	-323.370403
81	0.013746	7500	-0.898052	-324.268455
82	0.011916	7500	-0.829485	-325.097940
83	0.010240	7500	-0.767059	-325.865000
84	0.008714	7500	-0.698352	-326.563351
85	0.007334	7500	-0.633036	-327.196388
86	0.006093	7500	-0.573930	-327.770318
87	0.004988	7500	-0.520766	-328.291084
88	0.004013	7500	-0.455822	-328.746906
89	0.003162	7500	-0.404254	-329.151160
90	0.002430	7500	-0.343650	-329.494810
91	0.001810	7500	-0.293653	-329.788463
92	0.001296	7500	-0.243153	-330.031616
93	0.000882	7500	-0.198454	-330.230070
94	0.000559	7500	-0.153756	-330.383826
95	0.000320	7500	-0.114188	-330.498013
96	0.000156	7500	-0.077847	-330.575861
97	0.000057	7500	-0.047709	-330.623570
98	0.000010	7500	-0.022307	-330.645876
99	0.000000	7500	-0.004782	-330.650658
Log marginal likelihood:	-330.650658
