Steppingstone sampler:
        No Stones:                  100
        Start It:                   1010001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	7500	-5.202932	-5.202932
1	0.950747	7500	-5.159319	-10.362251
2	0.926679	7500	-5.066060	-15.428312
3	0.902980	7500	-5.000805	-20.429117
4	0.879648	7500	-4.929876	-25.358993
5	0.856682	7500	-4.871096	-30.230089
6	0.834079	7500	-4.800668	-35.030757
7	0.811838	7500	-4.718554	-39.749310
8	0.789957	7500	-4.614679	-44.363989
9	0.768433	7500	-4.576013	-48.940002
10	0.747266	7500	-4.514892	-53.454894
11	0.726452	7500	-4.406173	-57.861067
12	0.705989	7500	-4.378836	-62.239903
13	0.685877	7500	-4.392304	-66.632207
14	0.666112	7500	-4.212349	-70.844556
15	0.646693	7500	-4.189939	-75.034495
16	0.627618	7500	-4.115217	-79.149712
17	0.608884	7500	-3.999861	-83.149573
18	0.590490	7500	-3.972591	-87.122164
19	0.572433	7500	-3.908413	-91.030578
20	0.554712	7500	-3.910397	-94.940975
21	0.537324	7500	-3.792787	-98.733761
22	0.520268	7500	-3.755363	-102.489125
23	0.503540	7500	-3.679903	-106.169028
24	0.487139	7500	-3.611090	-109.780118
25	0.471063	7500	-3.565629	-113.345747
26	0.455310	7500	-3.489234	-116.834981
27	0.439877	7500	-3.436624	-120.271605
28	0.424762	7500	-3.381932	-123.653537
29	0.409963	7500	-3.322584	-126.976121
30	0.395478	7500	-3.273377	-130.249498
31	0.381305	7500	-3.212209	-133.461707
32	0.367440	7500	-3.141599	-136.603306
33	0.353883	7500	-3.088669	-139.691975
34	0.340630	7500	-3.024762	-142.716736
35	0.327680	7500	-3.000298	-145.717034
36	0.315030	7500	-2.940768	-148.657802
37	0.302677	7500	-2.886900	-151.544701
38	0.290619	7500	-2.817573	-154.362275
39	0.278855	7500	-2.766600	-157.128875
40	0.267381	7500	-2.705206	-159.834081
41	0.256195	7500	-2.643112	-162.477192
42	0.245294	7500	-2.592385	-165.069578
43	0.234677	7500	-2.548186	-167.617764
44	0.224340	7500	-2.496075	-170.113839
45	0.214281	7500	-2.451534	-172.565373
46	0.204498	7500	-2.391088	-174.956460
47	0.194988	7500	-2.335633	-177.292093
48	0.185749	7500	-2.279061	-179.571154
49	0.176777	7500	-2.239759	-181.810914
50	0.168070	7500	-2.182057	-183.992971
51	0.159626	7500	-2.116178	-186.109149
52	0.151441	7500	-2.085105	-188.194253
53	0.143514	7500	-2.029213	-190.223467
54	0.135841	7500	-1.977697	-192.201163
55	0.128420	7500	-1.923945	-194.125109
56	0.121247	7500	-1.885104	-196.010213
57	0.114320	7500	-1.826614	-197.836827
58	0.107637	7500	-1.769205	-199.606032
59	0.101193	7500	-1.716723	-201.322755
60	0.094986	7500	-1.674021	-202.996776
61	0.089014	7500	-1.625037	-204.621813
62	0.083273	7500	-1.561020	-206.182833
63	0.077760	7500	-1.523745	-207.706578
64	0.072472	7500	-1.464330	-209.170908
65	0.067406	7500	-1.422763	-210.593671
66	0.062558	7500	-1.362095	-211.955766
67	0.057926	7500	-1.308927	-213.264693
68	0.053506	7500	-1.261969	-214.526663
69	0.049295	7500	-1.214190	-215.740853
70	0.045289	7500	-1.171505	-216.912359
71	0.041485	7500	-1.112019	-218.024378
72	0.037880	7500	-1.063091	-219.087469
73	0.034469	7500	-1.010537	-220.098006
74	0.031250	7500	-0.971196	-221.069203
75	0.028218	7500	-0.926973	-221.996176
76	0.025370	7500	-0.874758	-222.870934
77	0.022702	7500	-0.824916	-223.695850
78	0.020209	7500	-0.776283	-224.472133
79	0.017889	7500	-0.727322	-225.199455
80	0.015736	7500	-0.685993	-225.885449
81	0.013746	7500	-0.637074	-226.522523
82	0.011916	7500	-0.581307	-227.103830
83	0.010240	7500	-0.541876	-227.645706
84	0.008714	7500	-0.497475	-228.143181
85	0.007334	7500	-0.456829	-228.600010
86	0.006093	7500	-0.410981	-229.010991
87	0.004988	7500	-0.365266	-229.376258
88	0.004013	7500	-0.326026	-229.702283
89	0.003162	7500	-0.279119	-229.981402
90	0.002430	7500	-0.245799	-230.227201
91	0.001810	7500	-0.206658	-230.433859
92	0.001296	7500	-0.174311	-230.608170
93	0.000882	7500	-0.140773	-230.748943
94	0.000559	7500	-0.109667	-230.858611
95	0.000320	7500	-0.079596	-230.938207
96	0.000156	7500	-0.056094	-230.994301
97	0.000057	7500	-0.034195	-231.028496
98	0.000010	7500	-0.015970	-231.044466
99	0.000000	7500	-0.003425	-231.047890
Log marginal likelihood:	-231.047890
